latency,packet_size,login_attempts,error_rate,country,label
26,3416,2,0.005311183274958431,USA,1
35,2576,1,0.020301992506073726,USA,1
685,95018,86,0.9152206833670632,Unknown,-1
40,2602,2,0.007724469414063953,India,1
65,2611,1,0.00040745810023321005,USA,1
50,2464,3,0.014748235589750578,Japan,1
41,2478,2,0.012806876327930275,Denmark,1
51,2812,1,0.013425806715526694,USA,1
38,2772,2,0.009184850172487189,Brazil,1
911,93207,69,0.8267416998452887,Brazil,-1
45,2892,3,0.008504884864734778,Japan,1
37,2505,2,0.013649749573094954,India,1
431,108413,32,0.8203012715170024,Russia,-1
38,2838,3,0.014712669644694034,USA,1
29,2624,1,0.005753672934802478,Brazil,1
51,4086,2,0.009174298092435614,Denmark,1
22,3600,3,0.0006337074741337538,Brazil,1
51,3715,1,0.0128909003382337,India,1
62,2248,2,0.006041324204027792,Brazil,1
61,2680,3,0.006519233719783839,USA,1
45,2367,2,0.016695485914025497,Japan,1
713,83529,82,0.8475252561966093,Brazil,-1
385,90365,86,0.8138446550292704,Unknown,-1
40,3594,2,0.015708388244338477,USA,1
48,3653,2,0.015299739290786641,India,1
46,1879,1,0.007889000472503209,USA,1
570,87872,60,0.754638256039211,Brazil,-1
1062,99210,88,0.8807562788575162,Russia,-1
519,108671,43,0.8374948616288506,Brazil,-1
669,92456,73,0.8559280311117261,Russia,-1
861,101775,21,0.8640583410871231,Russia,-1
888,90643,93,0.8909499116419729,Russia,-1
50,2454,1,0.005371133904397209,Brazil,1
23,3207,3,0.014835238525521838,Denmark,1
36,2508,1,0.01239099672286295,Japan,1
68,2074,2,0.0009684036000380571,USA,1
50,2388,3,0.013126594815172508,Japan,1
482,103726,57,0.8866659484604941,Unknown,-1
48,2556,3,0.00587203934351791,Brazil,1
38,2914,2,0.0021087350843631662,Japan,1
44,3299,1,0.003296634556110626,India,1
46,3831,1,0.013560506972433222,Denmark,1
26,3013,1,0.01805977458851174,Denmark,1
50,2450,1,0.012909951786703242,India,1
44,2572,1,0.012237764188275276,Denmark,1
9,3602,2,0.004088321240446814,USA,1
38,2536,1,0.017701956867410697,Denmark,1
56,2628,3,0.004934608899013855,India,1
48,2608,3,0.015044824481253948,Denmark,1
49,3689,3,0.0075621990222105185,Brazil,1
53,3051,1,0.0006310771018141325,India,1
800,88411,41,0.7915093397461129,Brazil,-1
40,2914,3,0.010480428977592786,Brazil,1
52,2015,3,0.012739479188897946,India,1
45,3112,3,0.01530925220733112,Denmark,1
46,2927,2,0.015602191581746708,Denmark,1
63,2803,2,0.008517414576255766,USA,1
35,3367,3,0.015722528800698646,Japan,1
42,2911,1,0.01636846789186565,Japan,1
49,1910,3,0.006746524524020177,USA,1
660,77158,29,0.7884793897426169,Brazil,-1
45,3387,2,0.009294373333129458,Japan,1
25,3838,2,0.003326075354539852,Denmark,1
614,96504,93,0.8671195981985713,Unknown,-1
38,3555,2,0.006008281852723111,Brazil,1
75,2877,1,0.005627172864805652,Brazil,1
30,3227,2,0.0038880431955044285,Brazil,1
28,3413,3,0.017560263704576567,USA,1
30,3128,2,0.015652967705990048,USA,1
57,2768,2,0.003853793397368223,Japan,1
865,89366,22,0.837888807495619,China,-1
50,2583,2,0.004082920589646042,USA,1
54,3368,2,0.014044701035970015,USA,1
57,3897,3,0.005985662606219222,USA,1
48,3759,3,0.01208332898534871,Denmark,1
57,2906,2,0.011647679119963976,India,1
575,101662,85,0.9612223724673543,Russia,-1
35,3235,1,0.008615132613326044,USA,1
42,3551,3,0.006635776317966075,Brazil,1
50,3601,2,0.012091175126133957,Japan,1
39,2657,2,0.0046813076999350466,India,1
49,3077,2,0.010621017348292315,Japan,1
47,3639,1,0.011213753706478511,Japan,1
43,3008,3,0.01724547243249195,India,1
61,3008,2,0.011941121421775025,Japan,1
46,3470,2,0.01718968664108815,USA,1
42,3554,1,0.00998338674999212,Japan,1
653,104281,100,0.9822867793941902,Unknown,-1
44,3200,2,0.013689003380996425,Japan,1
42,3066,3,0.006333699041604494,Japan,1
46,3307,3,0.013954327221397108,USA,1
56,3999,1,0.014649033777255085,USA,1
34,4397,2,0.011537669653320284,Denmark,1
43,3045,3,0.006810164160872326,India,1
37,3382,1,0.008384159366178586,Brazil,1
66,2995,3,0.0051668773217061715,Denmark,1
1054,117690,58,0.6275504881729235,China,-1
37,3391,1,0.019880503531439143,Japan,1
40,2643,1,0.0017260146076192046,Denmark,1
66,3674,3,0.012353544690450491,Denmark,1
29,2571,2,0.002532453275890867,India,1
27,3349,3,0.013120209175419856,USA,1
809,105207,99,0.8736971086645865,Unknown,-1
38,2498,1,0.006516755680200118,India,1
61,3655,3,0.005645529573924663,Brazil,1
41,3302,3,0.0005559784033445994,Brazil,1
936,94947,85,0.9055097779069934,Brazil,-1
34,2951,1,0.00980166670162755,Brazil,1
831,91155,72,0.9515557100177635,Russia,-1
32,2359,1,0.00947352745462328,India,1
33,3226,3,0.004599441996486288,India,1
46,3142,2,0.007983393531795554,India,1
34,2763,1,0.001273151974499738,Brazil,1
56,2910,3,0.008756201871851976,Japan,1
30,2968,3,0.006497069702312593,Denmark,1
40,2495,3,0.011430901334762497,USA,1
54,3041,3,0.014668154023088048,USA,1
41,3115,2,0.007276262143813552,Japan,1
36,2640,3,0.008090511591515612,Denmark,1
55,2884,3,0.0003986525395034274,Brazil,1
684,99834,53,0.6809197774162,Russia,-1
39,3017,3,0.002258733747787369,Japan,1
44,3213,3,0.009027182655138993,Denmark,1
50,3784,1,0.002786970321741026,India,1
36,2653,2,0.008015171482517604,Denmark,1
41,2945,2,0.0019099827302045819,India,1
50,3096,1,0.011027309814703283,USA,1
37,2771,2,0.003070603329976429,Japan,1
38,2699,3,0.009842097566043437,Japan,1
49,2596,1,0.012065511128814647,India,1
54,2232,1,0.0036538053923982003,USA,1
34,3280,3,0.011551533988241776,USA,1
52,3274,2,0.011200842634960422,Denmark,1
993,101729,94,0.9203831661441492,Brazil,-1
52,2838,1,0.011897761754290966,Japan,1
51,3139,3,0.010713253437097609,India,1
602,85110,39,0.8103990938426489,Russia,-1
50,3211,1,0.009101984852553107,India,1
47,2726,3,0.016418004508901237,Brazil,1
48,2674,2,0.008391784046567085,Japan,1
34,4050,1,0.0032724901000648733,Brazil,1
63,3392,3,0.010104056994787915,Brazil,1
61,4156,1,0.008552944840832582,Japan,1
43,3048,1,0.013754213468344115,Japan,1
340,89278,86,0.8579839389045781,Russia,-1
35,3200,3,0.01284867134225525,Japan,1
46,3180,3,0.015802513842409504,Denmark,1
40,2249,1,0.010180201873264447,Denmark,1
52,3689,2,0.01674537585195727,Japan,1
32,2719,3,0.0022871945528743533,USA,1
11,2655,1,0.012034509482116932,Brazil,1
47,2685,1,0.00942690130905369,Denmark,1
44,3316,1,0.006457206233042409,Brazil,1
59,2739,3,0.012993887428106081,Japan,1
41,3127,3,0.008381722626210286,Denmark,1
44,2047,3,0.010447996361608505,Brazil,1
663,104281,78,0.9031727714967821,Russia,-1
34,3159,3,0.0023827006299943464,Japan,1
25,3173,1,0.010642196739958074,Denmark,1
31,2589,3,0.009392738837610593,Brazil,1
42,4055,1,0.008710124902768398,Brazil,1
52,3063,1,0.012555830488651758,Japan,1
35,2897,3,0.003842043235662471,Denmark,1
54,3001,1,0.018849387987026803,India,1
55,3453,1,0.015742582842880985,Denmark,1
45,2696,1,0.016051285377230752,India,1
45,1825,2,0.0016653640213599285,India,1
42,3878,2,0.00573774362629914,USA,1
43,4211,1,4.7534913202711485e-05,USA,1
23,3130,3,0.016149179470444162,India,1
59,2548,1,0.014760118997254566,USA,1
42,3307,2,0.011364585857183779,Denmark,1
41,3256,2,0.005920519658160214,Denmark,1
303,109493,50,0.9538103707960601,Unknown,-1
58,3045,3,0.01658257641207666,Denmark,1
57,3451,1,0.006383690779240347,India,1
34,3384,1,0.009926091472900318,India,1
42,3009,3,0.01671943399617322,India,1
791,95502,75,0.9217492054423269,China,-1
51,2798,1,0.0017583745019384839,India,1
57,3143,3,0.012460800221813265,Denmark,1
29,2999,1,0.01292004467597176,Japan,1
525,96669,28,0.8507322872115922,Russia,-1
42,2511,2,0.004362672562610556,India,1
43,3257,2,0.009392447701062494,Denmark,1
362,82497,90,0.683843867269324,Russia,-1
729,116801,79,0.8881459725315429,China,-1
838,88053,71,0.7257589684545084,China,-1
1011,91100,74,0.9283430922549625,Russia,-1
40,3007,3,0.0023098810868233052,India,1
826,92767,65,0.8836577578555425,Russia,-1
46,3249,2,0.010586844333598354,Japan,1
48,3137,1,0.016460199257747065,Brazil,1
43,3073,1,0.008848418551247406,Denmark,1
60,2591,3,0.002426057186262609,USA,1
49,3289,2,0.0129160170569379,India,1
34,3624,2,0.003387863230336804,India,1
57,2354,2,0.000768402578371883,India,1
66,2720,1,0.008127071292576313,USA,1
51,3492,2,0.014650048836268918,USA,1
26,2400,1,0.014545738566794024,Japan,1
57,3325,3,0.0133221820579714,India,1
42,3082,2,0.008689847101154294,USA,1
791,101693,27,0.7969638796571995,Russia,-1
961,97607,70,0.7974762637903262,China,-1
35,3747,2,0.016138312335693725,Japan,1
47,3022,1,0.005475552361485826,Japan,1
35,3040,1,0.0019305427313275354,India,1
42,2785,3,0.0075774476207820934,Denmark,1
50,3626,1,0.002488520253242441,Japan,1
35,3120,3,0.005301101636523088,Japan,1
33,3182,3,0.004283873925931625,Japan,1
58,3021,2,0.008150773300420263,Japan,1
33,2906,1,0.009171239366814021,USA,1
47,2702,2,0.01336649255900495,Brazil,1
49,3236,2,0.01579914306545556,Brazil,1
49,2913,2,0.010798604860859005,USA,1
541,82832,81,0.9167609631614744,Unknown,-1
39,3010,2,0.0035276911602534697,Japan,1
499,109740,89,0.8532958663744913,Unknown,-1
39,2994,2,0.018254656571179678,USA,1
735,91356,36,0.6444211163454984,Brazil,-1
33,3327,3,0.009418761559596062,India,1
36,3468,3,0.01033073771442695,India,1
51,3056,2,0.004292484627254012,Denmark,1
54,3595,2,0.012156465910797842,USA,1
20,2917,3,0.008814559197906767,Brazil,1
48,3190,2,0.005939375880882636,Denmark,1
45,2597,3,0.003404910667115555,USA,1
27,3250,3,0.011620851854780134,Denmark,1
55,3990,1,0.009803387038029023,Japan,1
47,3836,3,0.004405238132231744,Japan,1
20,3355,3,0.010624549096720318,Denmark,1
1173,74887,79,0.9377825350562305,Unknown,-1
31,2584,3,0.007518859817836494,Japan,1
25,3179,2,0.014536406883270205,USA,1
24,2607,3,0.007474061801460443,Japan,1
51,2985,1,0.008383111508836253,Brazil,1
41,2170,2,0.013554164843519826,Denmark,1
37,2403,1,0.009152732199352233,USA,1
40,2984,3,0.012783275822474283,USA,1
49,2287,3,0.016679932040102007,Denmark,1
44,2617,2,0.0073489795334237,India,1
48,2620,2,0.00852775402698256,Brazil,1
42,2430,3,0.0029974082299051618,Japan,1
33,2747,2,0.016019223525920657,Denmark,1
48,3110,2,0.006758255810909332,Denmark,1
967,91131,50,0.9186129835966067,Unknown,-1
42,2860,3,0.004823215254205813,India,1
46,3386,1,0.0142761272927635,Brazil,1
47,2348,2,0.005551942078140168,Brazil,1
54,2879,1,0.010002652349451347,USA,1
40,3575,3,0.011560673054363292,USA,1
48,2764,3,0.01518736038446375,Denmark,1
73,3356,2,0.017097048161220367,USA,1
52,2264,1,0.005936439643597423,Brazil,1
54,2607,1,0.012498330439525642,USA,1
49,3705,2,0.0039922157860098175,USA,1
29,2288,1,0.011831342764631369,India,1
38,3592,2,0.008097988215183273,USA,1
33,3787,1,0.008909915498353942,Japan,1
38,2954,2,0.005438555211826704,Brazil,1
55,3457,1,0.005804633469385808,USA,1
42,1554,1,0.013436453393575597,Japan,1
44,2017,2,0.004009837496993261,Denmark,1
57,2644,2,0.0033635671463402147,India,1
33,2694,2,0.01025807459251361,India,1
34,3156,3,0.011130492229748799,USA,1
42,2479,1,0.012641857309366561,India,1
605,75367,56,0.72955828597568,Unknown,-1
34,2350,1,0.017103142165306777,Denmark,1
48,2996,1,0.015799218734919688,Denmark,1
49,3333,1,0.005621358514896897,India,1
39,2902,3,0.005552060134861417,India,1
839,107185,100,0.8196014533900745,Russia,-1
55,2950,3,0.0025994742093431427,Brazil,1
48,2688,3,0.010340070724609953,Brazil,1
44,2977,3,0.0073764282586330915,Japan,1
66,2603,3,0.012293362500963155,Denmark,1
49,3178,1,0.009844373561146926,Japan,1
20,3151,2,0.01943987535231129,Denmark,1
47,3045,1,0.012573538157041342,India,1
36,3700,2,0.011324543194887777,Denmark,1
51,3522,1,0.011483106620548219,India,1
49,4251,2,0.012769387414326015,Denmark,1
600,88094,89,0.7611945334951417,Brazil,-1
1232,80443,86,0.837575907760835,China,-1
30,3949,3,0.010606523180864405,India,1
41,3046,3,0.016810127904497554,India,1
32,2138,3,0.005000436120049569,USA,1
42,2649,2,0.0011036020735743345,India,1
61,3462,2,0.014966542865160148,USA,1
40,3944,2,0.011355309315104237,USA,1
43,2021,1,0.009418865690040013,India,1
54,2126,1,0.008263914271435859,Japan,1
33,3651,1,0.003387071882990719,Brazil,1
43,2128,3,0.014120468463111647,Denmark,1
930,81879,42,0.9511433204643774,Unknown,-1
36,3407,2,0.013672645118869387,Japan,1
44,3811,2,0.014205600151376795,Japan,1
830,96870,43,0.9564006753719838,China,-1
30,3579,2,0.01672666078274111,Denmark,1
44,2862,3,0.014035156262796555,Japan,1
43,3786,2,0.016085408199965345,Brazil,1
41,3160,3,0.0023257499210719455,Japan,1
41,2795,1,0.009763373384411054,Japan,1
58,2396,2,0.0075327938212604315,Japan,1
44,2986,3,0.011546041498441956,India,1
58,3523,3,0.007583104344784352,Japan,1
55,3733,3,0.0029454323233237727,Brazil,1
36,3887,2,0.01259188854159952,Japan,1
995,89647,99,0.8489472763780598,Brazil,-1
48,3131,1,0.013748150864023244,Brazil,1
40,2826,3,0.00989011485548485,Brazil,1
50,2934,2,0.002467317717895731,Brazil,1
30,2292,1,0.014517912103245701,India,1
45,3769,2,0.003967251158946546,Japan,1
47,3220,3,0.017687919285995293,Japan,1
32,2585,3,0.016233448481030626,India,1
20,2493,2,0.018078011498948127,India,1
41,3715,1,0.011958998429698655,USA,1
834,97658,77,0.9074264624211941,Brazil,-1
57,3331,1,0.0023430568508956704,Brazil,1
35,2448,1,0.014269675796021557,Japan,1
57,3317,3,0.00842260033694973,India,1
55,3101,2,0.00428791919976967,USA,1
47,2636,1,0.002592978136377695,USA,1
30,2708,3,0.010077417896425802,Japan,1
65,3036,2,0.012486806743294294,Brazil,1
53,2466,3,0.0068685325668517,USA,1
771,98936,42,0.6358686746215199,Russia,-1
969,90052,40,1.0732413967591588,Brazil,-1
861,84612,93,0.7163347074190872,China,-1
38,3134,1,0.00708242831644885,Denmark,1
45,3515,2,0.013172434748792008,USA,1
63,2911,3,0.003154356207653708,India,1
32,2942,2,0.0010330785210957358,Japan,1
49,2778,1,0.018337029431042547,Japan,1
28,3312,1,0.008286641832761774,India,1
33,3107,3,0.006769842385493234,Denmark,1
46,2706,2,0.006875344724202318,Denmark,1
36,3982,3,0.003946681567610453,USA,1
48,3386,3,0.010565973827176363,Brazil,1
40,3196,1,0.004361327634024721,Denmark,1
36,3268,1,0.008466868758016104,India,1
43,2197,1,0.015735429532740562,India,1
43,2971,3,0.013093345825169038,Denmark,1
43,2748,3,0.012217081593220982,Brazil,1
892,92308,98,0.8719488173551181,China,-1
57,3041,1,0.015378069199254515,Brazil,1
752,112126,70,0.8533510503192331,Brazil,-1
65,3370,3,0.00415747446903187,Brazil,1
30,2848,1,0.016034308638789074,Denmark,1
46,2461,3,0.007390700279533613,Denmark,1
49,3365,2,0.01473045002724949,India,1
40,2611,1,0.010043567049431858,Brazil,1
51,2707,3,0.01075677761437124,Brazil,1
48,3329,2,0.015121868112676223,Japan,1
57,2600,3,0.010549287954065699,Denmark,1
40,2425,3,0.009216732861118125,Japan,1
39,3350,3,0.013598458687539939,Denmark,1
63,3040,1,0.009212384106238456,India,1
41,3091,3,0.013038020021715307,India,1
51,3420,3,0.01585824877550735,Denmark,1
39,2796,2,0.01090414370104512,Denmark,1
49,3481,2,0.00326883211969208,India,1
37,2183,2,0.007225950793889687,India,1
45,3236,3,0.015425090615027438,India,1
34,3006,3,0.011936019977507676,Brazil,1
40,2634,2,0.005847815584962197,Brazil,1
557,93814,78,0.689728968196772,Russia,-1
53,2619,1,0.005481522645633306,India,1
354,109634,62,0.7142339823654441,Russia,-1
55,3142,2,0.007527836924097794,Denmark,1
45,2961,3,0.014681872818530641,India,1
38,3261,1,0.015619143889846733,USA,1
48,3512,1,0.011430101145963283,Japan,1
64,3184,3,0.01332645086872232,Japan,1
555,103531,50,0.9568685573258031,Brazil,-1
52,2615,3,0.01425046898491504,USA,1
49,2971,1,0.007274770197319255,India,1
42,2578,2,0.01889186160558984,Japan,1
43,2260,1,0.009927640049233397,USA,1
46,3458,1,0.00841618603677007,India,1
44,2181,2,0.02078989008668222,Brazil,1
33,2513,3,0.012340792611550425,India,1
26,2771,2,0.019495865866519427,Japan,1
35,3180,3,0.005923354853502968,USA,1
57,3671,3,0.015626582319771896,Japan,1
17,2966,1,0.006503696355796001,India,1
46,3173,3,0.010121425026290144,Denmark,1
50,2901,3,0.009458483460757918,USA,1
45,2765,2,0.014981612483636036,USA,1
50,3221,1,0.00717843619187015,Denmark,1
26,2056,3,0.02029786297250341,Japan,1
41,3134,3,0.021275523721094782,Japan,1
21,2153,2,0.0075595055650519855,USA,1
512,98197,26,0.8686006933420115,China,-1
829,98273,92,0.9234595515572599,Brazil,-1
42,3064,2,0.008209140686303957,Japan,1
889,102404,74,0.9753074460412968,Unknown,-1
1051,81919,27,1.0768896174974332,China,-1
57,3844,2,0.014212113322972252,Brazil,1
631,93721,52,0.9192909460784098,China,-1
43,2574,3,0.018504248958290212,USA,1
979,83484,31,0.9755381620795748,China,-1
847,94354,39,0.9187468822956348,Brazil,-1
755,81180,53,0.898830295634045,Brazil,-1
34,2240,1,0.016477535069084722,Denmark,1
55,2946,3,0.011036011149251668,India,1
36,2140,2,0.006725377628193894,Brazil,1
32,3682,3,0.006180478837293038,Japan,1
36,3127,3,0.008465053015381052,Brazil,1
46,3375,1,0.014370909838846913,India,1
47,2649,3,0.002365580756711818,Brazil,1
47,3172,3,0.01450337674422331,India,1
40,2511,2,0.004194568987843075,Japan,1
60,3417,1,0.010537888013297234,Japan,1
33,1820,1,0.015594897944031455,Brazil,1
34,2620,1,0.007037993275872767,Denmark,1
60,2130,3,0.00896845424890529,Denmark,1
35,2525,1,0.015851393489871267,Japan,1
38,2570,3,0.01698608646775818,India,1
64,3346,1,0.009154740498061217,Japan,1
42,2556,3,0.012959518061520736,Japan,1
42,3572,1,0.013638848798804837,USA,1
25,3618,1,0.00020094187489237345,India,1
54,2882,2,0.013234621363488932,USA,1
41,3298,3,0.004880866768086494,Brazil,1
45,2843,3,0.016548568142809042,Brazil,1
766,110175,78,0.9388258491579546,Russia,-1
39,3600,2,0.017124366322505143,India,1
732,93249,32,0.8986386149455149,Brazil,-1
753,78025,35,0.8320612730971226,China,-1
35,2959,2,0.011521303110316019,Denmark,1
44,3057,1,0.01751702649331925,Denmark,1
31,3145,2,0.014183342025285203,USA,1
37,2734,2,0.006991048344498471,Denmark,1
49,2061,2,0.0036221466782311064,Brazil,1
52,2404,2,0.00413187375651342,Japan,1
41,4032,1,0.010039803112093133,Japan,1
48,2604,1,0.007549349865273461,Japan,1
39,2863,1,0.007255089989931228,India,1
48,3072,3,0.022134966035827083,Brazil,1
679,100039,75,0.7956094422377759,Brazil,-1
35,2635,2,0.017277222716691448,India,1
55,2792,1,0.009873455059351024,Denmark,1
40,2748,2,0.016204934353572648,India,1
25,2700,3,0.0075634449054142235,Brazil,1
48,2821,3,0.01455753629260563,USA,1
34,3659,2,0.01373620362550449,Denmark,1
36,2500,2,0.0022744732873664518,USA,1
766,96639,90,0.9746545869833148,Russia,-1
22,2453,2,0.008945681150421134,Brazil,1
30,2089,1,0.013550101281296356,USA,1
36,2745,3,0.005175951409075366,Denmark,1
46,2129,3,0.009354938348797996,India,1
596,99764,72,0.9548017274010573,China,-1
56,3287,1,0.0009677981551917732,Japan,1
920,105545,23,0.7888557093676446,Russia,-1
52,2313,2,0.010702093261546369,Brazil,1
33,3308,2,0.00917006842943799,Denmark,1
46,2728,3,0.010530531950740865,Brazil,1
42,2569,3,0.022583925334235474,Japan,1
49,2698,2,0.011865492778241993,Brazil,1
559,86537,77,0.7798517221013767,Brazil,-1
35,4398,3,0.010341176156267355,Brazil,1
55,2564,3,0.013502517996592947,USA,1
39,3547,3,0.006338175099672102,Brazil,1
40,2747,3,0.014069439813536058,USA,1
35,3449,1,0.006958481454980195,Denmark,1
48,4032,1,0.0009816047214990294,USA,1
40,2920,1,0.007292117575328511,Japan,1
36,2569,2,0.01028062633410772,India,1
44,2594,1,0.017068687101764915,Denmark,1
28,2841,1,0.009087529298588875,Brazil,1
57,3088,1,0.01494992436059903,Brazil,1
54,4120,2,0.008350165786100965,USA,1
41,2224,2,0.012279087719924241,Denmark,1
28,2646,3,0.012134434573438305,Japan,1
36,2927,1,0.011071237145261379,Japan,1
47,3400,1,0.02091855246196432,Brazil,1
30,3149,1,0.004438007714461637,Brazil,1
31,3246,2,0.0021127994418427016,Japan,1
49,2847,1,0.014321502318456093,India,1
47,3082,3,0.009287618656808126,USA,1
30,2871,1,0.013161909254252036,USA,1
53,3076,3,0.007895141805585865,Brazil,1
35,2654,3,0.0010815824260801705,USA,1
24,3063,2,0.017528295904886283,USA,1
37,3082,1,0.010237450815566427,Japan,1
31,3870,2,0.008633992723293064,Brazil,1
933,86629,69,0.958563142597522,Unknown,-1
44,2775,2,0.0140717709108021,USA,1
67,2824,1,0.008693924862562208,India,1
50,2196,3,0.007508543718882715,USA,1
60,2145,2,0.01566737584923883,India,1
804,101324,87,0.8054296253132633,Russia,-1
24,2170,3,0.0019844552527974943,USA,1
39,2821,2,0.01512083262661625,India,1
34,3519,1,0.015335740483665355,Denmark,1
43,2792,3,0.005888798425500336,Japan,1
55,2398,3,0.010080704015440565,Brazil,1
